iter	Passed	Remaining
362	56709	255740
363	56797	255275
364	56899	254877
365	57029	254607
366	57150	254294
367	57239	253845
368	57359	253532
369	57478	253215
370	57612	252967
371	57703	252528
372	57816	252189
373	57947	251930
374	58061	251600
375	58133	251088
376	58266	250838
377	58407	250626
378	58494	250182
379	58632	249961
380	58805	249884
381	58911	249525
382	59025	249201
383	59129	248837
384	59270	248630
385	59348	248155
386	59475	247890
387	59647	247813
388	59812	247704
389	59934	247423
390	60080	247235
391	60208	246976
392	60298	246565
393	60416	246267
394	60552	246044
395	60650	245663
396	60739	245253
397	60884	245067
398	61043	244938
399	61143	244575
400	61401	244839
401	61618	244943
402	61783	244836
403	61871	244421
404	62013	244225
405	62220	244284
406	62313	243894
407	62455	243700
408	62597	243503
409	62691	243119
410	62818	242866
411	62936	242580
412	63101	242473
413	63187	242067
414	63319	241836
415	63462	241644
416	63616	241497
417	63715	241144
418	63870	241000
419	64029	240872
420	64173	240690
421	64279	240361
422	64435	240223
423	64561	239972
424	64741	239924
425	64843	239584
426	64995	239431
427	65207	239499
428	65342	239283
429	65503	239162
430	65643	238967
431	65788	238787
432	65912	238532
433	66110	238544
434	66267	238410
435	66381	238122
436	66499	237847
437	66649	237684
438	66823	237609
439	66946	237357
440	67084	237155
441	67228	236972
442	67348	236706
443	67473	236462
444	67618	236283
445	67745	236046
446	67849	235726
447	67975	235487
448	68084	235188
449	68158	234768
450	68264	234461
451	68402	234261
452	68523	234007
453	68617	233663
454	68753	233459
455	68919	233360
456	68993	232946
457	69067	232536
458	69200	232327
459	69390	232307
460	69499	232015
461	69626	231785
462	69784	231659
463	69910	231426
464	70172	231644
465	70517	232132
466	71026	233156
467	71404	233744
468	71705	234074
469	71957	234244
470	72134	234169
471	72313	234098
472	72665	234589
473	72915	234745
474	73274	235250
475	73415	235053
476	73721	235383
477	74017	235678
478	74181	235553
479	74365	235489
480	74566	235480
481	74741	235388
482	74916	235295
483	75140	235356
484	75336	235330
485	75466	235094
486	75603	234884
487	75941	235293
488	76100	235149
489	76628	236141
490	77034	236752
491	77227	236706
492	77341	236417
493	77692	236851
494	77908	236873
495	78027	236598
496	78267	236690
497	78445	236597
498	78709	236758
499	78861	236584
500	79289	237235
501	79601	237536
502	79840	237616
503	80132	237852
504	80317	237772
505	80597	237969
506	80973	238449
507	81228	238567
508	81443	238568
509	81659	238574
510	81860	238531
511	81982	238261
512	82184	238222
513	82362	238114
514	82483	237839
515	82677	237778
516	82883	237748
517	82996	237454
518	83083	237084
519	83259	236968
520	83383	236707
521	83564	236605
522	83788	236626
523	83973	236535
524	84096	236271
525	84216	235998
526	84352	235770
527	84478	235517
528	84557	235129
529	84700	234924
530	84914	234913
531	85074	234755
532	85244	234622
533	85500	234725
534	85672	234598
535	85797	234341
536	85937	234127
537	86114	234013
538	86235	233747
539	86400	233601
540	86937	234458
541	87866	236363
542	88171	236584
543	88452	236741
544	88650	236673
545	88846	236597
546	89003	236419
547	89223	236409
548	89434	236373
549	89552	236093
550	89746	236012
551	89893	235807
552	90052	235635
553	90258	235584
554	90424	235428
555	90514	235078
556	90635	234806
557	90814	234685
558	90973	234512
559	91048	234124
560	91182	233887
561	91378	233812
562	91460	233444
563	91558	233116
564	91742	233009
565	91849	232706
566	92038	232612
567	92183	232406
568	92309	232153
569	92431	231889
570	92642	231850
571	92817	231718
572	92971	231537
573	93155	231428
574	93361	231373
575	93480	231103
576	93619	230884
577	93780	230718
578	93888	230424
579	94042	230241
580	94240	230166
581	94358	229897
582	94532	229764
583	94646	229485
584	94827	229369
585	94926	229054
586	95031	228756
587	95232	228687
588	95339	228394
589	95427	228056
590	95539	227775
591	95706	227625
592	95843	227405
593	95996	227225
594	96215	227198
595	96381	227046
596	96492	226764
597	96733	226790
598	96947	226749
599	97083	226527
600	97220	226307
601	97350	226073
602	97499	225880
603	97635	225659
604	97767	225430
605	97907	225219
606	98092	225111
607	98263	224972
608	98477	224930
609	98680	224861
610	98882	224792
611	98977	224478
612	99157	224359
613	99298	224150
614	99403	223860
615	99529	223617
616	99670	223411
617	99760	223088
618	99867	222805
619	99973	222520
620	100131	222353
621	100218	222027
622	100319	221732
623	100537	221698
624	100647	221424
625	100771	221181
626	100976	221117
627	101170	221029
628	101269	220731
629	101462	220639
630	101602	220432
631	101681	220095
632	101829	219905
633	102005	219778
634	102116	219509
635	102259	219310
636	102462	219240
637	102577	218982
638	102676	218688
639	102836	218528
640	103009	218392
641	103169	218231
642	103341	218093
643	103553	218040
644	103649	217744
645	103759	217477
646	103914	217304
647	104017	217023
648	104147	216799
649	104390	216810
650	104611	216774
651	104709	216484
652	104918	216423
653	105162	216434
654	105380	216391
655	105636	216425
656	105826	216323
657	105984	216157
658	106256	216222
659	106486	216199
660	106661	216066
661	106810	215879
662	107005	215785
663	107239	215771
664	107410	215627
665	107722	215767
666	107998	215834
667	108228	215809
668	108456	215778
669	108673	215725
670	108814	215519
671	109019	215442
672	109183	215284
673	109310	215052
674	109531	215006
675	109663	214784
676	109827	214625
677	109964	214414
678	110104	214208
679	110320	214151
680	110552	214125
681	110792	214111
682	111100	214230
683	111333	214203
684	111507	214062
685	111863	214269
686	112064	214179
687	112209	213980
688	112322	213722
689	112488	213564
690	112652	213404
691	112807	213224
692	113091	213290
693	113266	213150
694	113468	213059
695	113683	212993
696	113924	212975
697	114074	212785
698	114195	212544
699	114319	212308
700	114494	212166
701	114687	212057
702	114864	211919
703	115104	211896
704	115347	211879
705	115492	211681
706	115628	211468
707	115806	211331
708	116040	211294
709	116202	211127
710	116543	211286
711	116926	211519
712	117336	211798
713	117625	211857
714	117826	211757
715	118137	211856
716	118305	211695
717	118480	211548
718	118810	211678
719	119094	211722
720	119316	211658
721	119570	211650
722	119844	211674
723	120112	211689
724	120302	211566
725	120626	211677
726	120870	211648
727	121300	211943
728	121595	211999
729	121841	211971
730	122012	211811
731	122285	211827
732	122487	211721
733	122587	211438
734	122807	211362
735	122936	211129
736	123059	210887
737	123136	210566
738	123252	210312
739	123394	210104
740	123501	209835
741	123743	209796
742	123853	209533
743	123998	209330
744	124139	209121
745	124283	208916
746	124398	208663
747	124500	208388
748	124603	208115
749	124714	207856
750	124877	207684
751	125004	207453
752	125120	207204
753	125336	207121
754	125596	207109
755	125740	206906
756	125927	206774
757	126059	206551
758	126151	206263
759	126303	206074
760	126446	205870
761	126547	205598
762	126659	205345
763	126833	205190
764	126950	204946
765	127055	204681
766	127229	204529
767	127381	204341
768	127462	204039
769	127598	203826
770	127715	203583
771	127834	203342
772	127987	203158
773	128200	203067
774	128326	202839
775	128428	202572
776	128641	202482
777	128821	202338
778	128895	202029
779	129049	201847
780	129225	201697
781	129385	201524
782	129470	201232
783	129628	201056
784	129787	200880
785	129862	200576
786	129955	200299
787	130103	200107
788	130195	199831
789	130306	199582
790	130444	199377
791	130542	199110
792	130642	198846
793	130796	198666
794	130883	198383
795	130996	198139
796	131277	198151
797	131382	197896
798	131494	197652
799	131659	197489
800	131836	197343
801	131933	197077
802	132059	196856
803	132203	196660
804	132291	196383
805	132395	196128
806	132512	195895
807	132642	195680
808	132728	195400
809	132857	195186
810	133000	194990
811	133085	194710
812	133231	194521
813	133506	194519
814	133641	194313
815	133825	194177
816	134049	194101
817	134177	193884
818	134299	193660
819	134427	193444
820	134578	193262
821	134676	193003
822	134847	192849
823	135003	192674
824	135169	192513
825	135316	192326
826	135435	192098
827	135510	191809
828	135765	191775
829	135888	191554
830	135989	191301
831	136086	191043
832	136203	190815
833	136358	190640
834	136472	190408
835	136568	190149
836	136676	189910
837	136794	189683
838	136909	189453
839	137036	189240
840	137197	189075
841	137276	188795
842	137437	188629
843	137556	188406
844	137666	188171
845	137746	187895
846	137851	187654
847	138000	187472
848	138119	187249
849	138234	187022
850	138346	186792
851	138479	186589
852	138574	186337
853	138672	186088
854	138836	185926
855	138952	185702
856	139065	185475
857	139336	185457
858	139567	185385
859	139663	185135
860	139848	185003
861	139997	184822
862	140114	184600
863	140244	184395
864	140516	184376
865	140772	184336
866	140876	184097
867	141142	184070
868	141281	183876
869	141392	183647
870	141510	183427
871	141638	183220
872	141754	182997
873	141830	182723
874	141925	182475
875	142080	182304
876	142202	182091
877	142275	181814
878	142418	181627
879	142588	181476
880	142688	181235
881	142806	181017
882	142957	180841
883	143095	180649
884	143167	180374
885	143279	180150
886	143431	179976
887	143527	179732
888	143658	179532
889	143790	179334
890	143914	179125
891	143996	178865
892	144176	178726
893	144308	178529
894	144376	178252
895	144506	178052
896	144624	177838
897	144737	177617
898	144873	177425
899	145088	177330
900	145228	177143
901	145342	176924
902	145470	176722
903	145605	176530
904	145766	176368
905	145899	176174
906	146001	175941
907	146184	175807
908	146328	175626
909	146474	175447
910	146597	175241
911	146765	175088
912	146840	174825
913	146939	174591
914	147063	174387
915	147194	174190
916	147328	173998
917	147453	173795
918	147588	173604
919	147716	173406
920	147803	173159
921	147964	172999
922	148142	172859
923	148227	172611
924	148433	172503
925	148602	172353
926	148752	172181
927	148920	172028
928	149188	171992
929	149388	171876
930	149465	171620
931	149608	171439
932	149759	171268
933	149913	171099
934	150025	170884
935	150170	170706
936	150325	170540
937	150478	170370
938	150589	170155
939	150823	170077
940	151028	169967
941	151149	169761
942	151286	169575
943	151424	169390
944	151526	169164
945	151639	168951
946	151764	168752
947	151850	168509
948	151933	168263
949	152040	168044
950	152184	167866
951	152275	167630
952	152425	167460
953	152588	167303
954	152705	167097
955	152808	166874
956	152990	166739
957	153150	166579
958	153242	166345
959	153365	166145
960	153542	166004
961	153668	165809
962	153774	165590
963	153946	165444
964	154105	165283
965	154236	165093
966	154352	164886
967	154553	164771
968	154704	164603
969	154882	164462
970	155027	164287
971	155182	164123
972	155346	163968
973	155458	163757
974	155651	163633
