iter	RMSE
345	7.370272339
346	7.366853318
347	7.36345644
348	7.360091097
349	7.356870981
350	7.352678036
351	7.349026083
352	7.346077368
353	7.341960595
354	7.338358526
355	7.334214378
356	7.33034979
357	7.325896776
358	7.323216717
359	7.3184729
360	7.312781305
361	7.310053632
362	7.305883068
363	7.301124503
364	7.297870591
365	7.294874481
366	7.292270159
367	7.288888287
368	7.285629764
369	7.282443878
370	7.279514099
371	7.275564266
372	7.270873432
373	7.267594195
374	7.265185932
375	7.262295509
376	7.259390025
377	7.256911617
378	7.253459109
379	7.250639783
380	7.247729773
381	7.243567169
382	7.240825782
383	7.23845097
384	7.235544303
385	7.231934707
386	7.229018052
387	7.224843524
388	7.221996014
389	7.219476715
390	7.216857268
391	7.21443597
392	7.211958095
393	7.208692998
394	7.20546873
395	7.202859861
396	7.20009867
397	7.196693507
398	7.194716564
399	7.192577945
400	7.190206444
401	7.186371405
402	7.181506413
403	7.178524361
404	7.175974886
405	7.172863113
406	7.170727168
407	7.168013699
408	7.165936592
409	7.16366345
410	7.159149789
411	7.156752561
412	7.154272204
413	7.151370804
414	7.148042499
415	7.144669338
416	7.141067677
417	7.138249063
418	7.134744665
419	7.132263055
420	7.129250683
421	7.126165417
422	7.1218166
423	7.119675557
424	7.115390989
425	7.112629664
426	7.110719954
427	7.108104634
428	7.105594419
429	7.1033049
430	7.100804664
431	7.097459479
432	7.095659973
433	7.093462431
434	7.09135773
435	7.089181891
436	7.086578682
437	7.082348543
438	7.078957575
439	7.07569602
440	7.071965811
441	7.069361833
442	7.067178146
443	7.065322541
444	7.063538396
445	7.061889991
446	7.059389705
447	7.056661844
448	7.054193146
449	7.052063247
450	7.049925728
451	7.046017683
452	7.043472994
453	7.041151531
454	7.038393183
455	7.036740966
456	7.034297782
457	7.032460714
458	7.030296954
459	7.028163362
460	7.02606984
461	7.024490157
462	7.021131872
463	7.017675886
464	7.015657931
465	7.013951586
466	7.012073303
467	7.009832898
468	7.007958493
469	7.006124269
470	7.00370115
471	7.000916785
472	6.998890741
473	6.995783908
474	6.994240645
475	6.992757285
476	6.990530229
477	6.986843422
478	6.984965315
479	6.981842273
480	6.979510152
481	6.977059586
482	6.97542143
483	6.973434704
484	6.971951754
485	6.96963892
486	6.968004251
487	6.966306884
488	6.964830058
489	6.963204333
490	6.961829034
491	6.959773401
492	6.958131759
493	6.956584446
494	6.954051409
495	6.952012124
496	6.950461175
497	6.948798607
498	6.946873877
499	6.943999902
500	6.942311156
501	6.939898582
502	6.938029724
503	6.936576757
504	6.93396383
505	6.932494032
506	6.931115721
507	6.928869445
508	6.927230043
509	6.925359588
510	6.924116117
511	6.921571858
512	6.920008394
513	6.91790605
514	6.916145121
515	6.9139477
516	6.912387815
517	6.910874471
518	6.909060335
519	6.906556666
520	6.90460488
521	6.903251585
522	6.901203162
523	6.899701721
524	6.897761595
525	6.896369632
526	6.894881047
527	6.893507677
528	6.892140627
529	6.890900506
530	6.888722002
531	6.886236374
532	6.884699586
533	6.883462978
534	6.880688212
535	6.877570105
536	6.875631037
537	6.874348085
538	6.87297864
539	6.871750967
540	6.869834178
541	6.868717726
542	6.867431318
543	6.865940371
544	6.86468533
545	6.8623245
546	6.860456621
547	6.858529838
548	6.856545145
549	6.853618127
550	6.851784762
551	6.850636684
552	6.849605063
553	6.848497462
554	6.845628661
555	6.844526502
556	6.842880882
557	6.841531242
558	6.839955932
559	6.837803505
560	6.835554065
561	6.834364294
562	6.832557729
563	6.831374659
564	6.830147807
565	6.828923782
566	6.827574563
567	6.826181925
568	6.82498278
569	6.822505313
570	6.821429059
571	6.819092497
572	6.817260393
573	6.816090132
574	6.815071256
575	6.814072904
576	6.812812559
577	6.811780859
578	6.8105543
579	6.809144987
580	6.806972472
581	6.805716476
582	6.80414459
583	6.803389739
584	6.801225088
585	6.799658447
586	6.797465866
587	6.795272392
588	6.794184071
589	6.793008563
590	6.791850603
591	6.790645178
592	6.789602735
593	6.788502495
594	6.786695854
595	6.785582915
596	6.784690632
597	6.7835331
598	6.782147867
599	6.780133942
600	6.778650283
601	6.77764086
602	6.776113025
603	6.774996047
604	6.772358351
605	6.769810869
606	6.768288426
607	6.766708108
608	6.765538283
609	6.764360668
610	6.763417941
611	6.762361521
612	6.759869212
613	6.758840933
614	6.756396241
615	6.755215207
616	6.753592229
617	6.752000762
618	6.751145261
619	6.74875697
620	6.747339833
621	6.745853276
622	6.744916822
623	6.743457555
624	6.74258434
625	6.741637214
626	6.740404636
627	6.739151827
628	6.737445204
629	6.736034519
630	6.734860238
631	6.734055181
632	6.73294574
633	6.73153025
634	6.730599946
635	6.729435632
636	6.728032725
637	6.726427327
638	6.72540146
639	6.724504219
640	6.723570473
641	6.722590894
642	6.721576831
643	6.720873007
644	6.719421141
645	6.718340072
646	6.717234264
647	6.716320978
648	6.714083625
649	6.713221945
650	6.711902687
651	6.710360229
652	6.708238197
653	6.707416551
654	6.705843422
655	6.705040222
656	6.703918801
657	6.702933167
658	6.701355873
659	6.700464862
660	6.698764756
661	6.697874683
662	6.697003418
663	6.695922477
664	6.694736184
665	6.69383483
666	6.692591726
667	6.691504189
668	6.690629479
669	6.689047141
670	6.687935866
671	6.687128939
672	6.685909943
673	6.685077339
674	6.684237481
675	6.683529093
676	6.682684962
677	6.681801591
678	6.680619644
679	6.679487034
680	6.678065548
681	6.677199471
682	6.676273024
683	6.675532447
684	6.674338315
685	6.673502417
686	6.672801898
687	6.671524055
688	6.670723728
689	6.669270747
690	6.668045561
691	6.666906784
692	6.665828039
693	6.664543422
694	6.663716569
695	6.662352756
696	6.661662138
697	6.660791483
698	6.660014146
699	6.659401266
700	6.658723936
701	6.657737327
702	6.656516468
703	6.655258738
704	6.65447359
705	6.653562894
706	6.652235122
707	6.650249209
708	6.648742061
709	6.647035459
710	6.645856722
711	6.644234778
712	6.643496444
713	6.642719026
714	6.641911437
715	6.64067465
716	6.639997194
717	6.639490652
718	6.638537627
719	6.637663156
720	6.636752209
721	6.636060376
722	6.635468186
723	6.634633378
724	6.633944387
725	6.632978091
726	6.63135728
727	6.630459085
728	6.629672186
729	6.629023492
730	6.628146997
731	6.626363994
732	6.624996582
733	6.624394048
734	6.622647606
735	6.621706498
736	6.620995368
737	6.620293427
738	6.619615699
739	6.618887206
740	6.618006945
741	6.617009643
742	6.61645663
743	6.615131274
744	6.613546295
745	6.612961914
746	6.612485845
747	6.611489936
748	6.610725351
749	6.610221824
750	6.608557413
751	6.607978558
752	6.606873573
753	6.606150649
754	6.605441109
755	6.604516869
756	6.603480134
757	6.602795691
758	6.601170679
759	6.60002336
760	6.599303347
761	6.598784294
762	6.598193542
763	6.59732827
764	6.596364962
765	6.595035025
766	6.594262957
767	6.593319185
768	6.592617936
769	6.591999071
770	6.591320072
771	6.590217699
772	6.589279642
773	6.58870339
774	6.58810491
775	6.587244883
776	6.586065881
777	6.585397397
778	6.584777713
779	6.583637685
780	6.583120782
781	6.582433228
782	6.581533477
783	6.58066353
784	6.5800657
785	6.579491813
786	6.578601784
787	6.577267633
788	6.57590911
789	6.574497371
790	6.573812763
791	6.573021295
792	6.57151432
793	6.570505749
794	6.569605073
795	6.568713924
796	6.568075132
797	6.567346201
798	6.566542845
799	6.565931502
800	6.565462643
801	6.564735727
802	6.56433995
803	6.563768264
804	6.563037138
805	6.562678633
806	6.562107784
807	6.561494878
808	6.561027874
809	6.560602297
810	6.559756958
811	6.558635244
812	6.558225664
813	6.557771103
814	6.557350676
815	6.556546827
816	6.555621626
817	6.554696983
818	6.554110975
819	6.553635379
820	6.553161643
821	6.552668555
822	6.551898715
823	6.551093906
824	6.54992503
825	6.548971771
826	6.548327984
827	6.547867932
828	6.547051427
829	6.546196859
830	6.545610095
831	6.54506539
832	6.544219966
833	6.543186006
834	6.542044877
835	6.541435517
836	6.540142133
837	6.5393732
838	6.538881149
839	6.53826806
840	6.537773928
841	6.536647212
842	6.536012997
843	6.535131527
844	6.534352058
845	6.533900312
846	6.532914292
847	6.532449388
848	6.531242205
849	6.530385499
850	6.529647294
851	6.528549118
852	6.528197043
853	6.527801909
854	6.527331968
855	6.526250646
856	6.525860163
857	6.525386558
858	6.524577758
859	6.523929922
860	6.522836294
861	6.522400286
862	6.521113625
863	6.520393019
864	6.519770209
865	6.519345157
866	6.518517008
867	6.517312522
868	6.516731553
869	6.516272203
870	6.515332966
871	6.514804721
872	6.514241939
873	6.513634754
874	6.513184178
875	6.512265554
876	6.51150235
877	6.510731305
878	6.509595971
879	6.509097334
880	6.508504843
881	6.508161153
882	6.507234105
883	6.506378351
884	6.505894787
885	6.50529467
886	6.504469271
887	6.503761448
888	6.502824359
889	6.502355889
890	6.501147789
891	6.500725293
892	6.500160039
893	6.499605313
894	6.499095381
895	6.498338791
896	6.497708479
897	6.497242384
898	6.496879092
899	6.496458787
900	6.495754887
901	6.495422307
902	6.494915108
903	6.494172435
904	6.493707251
905	6.492783068
906	6.492071962
907	6.491679724
908	6.491065635
909	6.490524184
910	6.48969087
911	6.488876969
912	6.488085842
913	6.48758866
914	6.487204082
915	6.486866363
916	6.486520421
917	6.485793491
918	6.48492785
919	6.48448218
920	6.483763311
921	6.483426008
922	6.483037873
923	6.482534899
924	6.481886562
925	6.48150859
926	6.480600253
927	6.480140376
928	6.479404185
929	6.478785129
930	6.478243263
931	6.477606685
932	6.477102434
933	6.476488169
934	6.475864562
935	6.475447193
936	6.475115503
937	6.474762134
938	6.474072154
939	6.473283901
940	6.472620119
941	6.472113882
942	6.471292763
943	6.470916076
944	6.470426986
945	6.469979987
946	6.469153524
947	6.468805231
948	6.468392795
949	6.467968515
950	6.46757229
951	6.467174084
952	6.466389095
953	6.465926623
954	6.464881541
955	6.464363405
956	6.463935306
957	6.463553088
958	6.463192886
959	6.462193186
960	6.461739
961	6.461090567
962	6.460742519
963	6.460437351
964	6.459910627
965	6.459562762
966	6.459052865
967	6.458712794
968	6.458091606
969	6.457719752
970	6.457099509
971	6.456831365
972	6.45640189
973	6.456032259
974	6.455553057
