iter	Passed	Remaining
245	58764	418997
246	58998	418719
247	59294	418883
248	59577	418958
249	59861	419027
250	60190	419415
251	60464	419410
252	60711	419218
253	60982	419193
254	61219	418933
255	61480	418834
256	61716	418565
257	61956	418327
258	62186	418020
259	62423	417759
260	62655	417461
261	62898	417242
262	63158	417131
263	63406	416946
264	63652	416745
265	63876	416395
266	64097	416035
267	64333	415770
268	64577	415553
269	64846	415495
270	65117	415452
271	65356	415203
272	65641	415250
273	65923	415272
274	66184	415157
275	66443	415029
276	66666	414677
277	66903	414413
278	67129	414087
279	67370	413850
280	67595	413513
281	67845	413326
282	68090	413116
283	68337	412910
284	68583	412704
285	68829	412494
286	69067	412238
287	69323	412088
288	69570	411888
289	69827	411739
290	70069	411510
291	70329	411382
292	70590	411253
293	70847	411106
294	71130	411109
295	71431	411214
296	71658	410889
297	71899	410645
298	72146	410440
299	72395	410243
300	72643	410035
301	72913	409955
302	73154	409712
303	73391	409449
304	73615	409109
305	73846	408809
306	74079	408524
307	74323	408295
308	74566	408065
309	74816	407868
310	75094	407829
311	75356	407697
312	75637	407671
313	75911	407601
314	76187	407540
315	76477	407559
316	76719	407317
317	76959	407060
318	77207	406854
319	77444	406584
320	77688	406351
321	77944	406180
322	78201	406017
323	78438	405751
324	78716	405690
325	78972	405520
326	79203	405222
327	79451	405009
328	79693	404765
329	79950	404596
330	80228	404537
331	80526	404572
332	80891	404945
333	81181	404934
334	81469	404914
335	81762	404920
336	82042	404858
337	82309	404730
338	82560	404523
339	82834	404427
340	83094	404263
341	83416	404397
342	83666	404186
343	83926	404018
344	84224	404031
345	84483	403862
346	84722	403590
347	85011	403558
348	85257	403324
349	85525	403192
350	85779	402991
351	86032	402789
352	86290	402608
353	86549	402428
354	86838	402392
355	87111	402280
356	87355	402033
357	87608	401824
358	87834	401496
359	88060	401163
360	88344	401098
361	88573	400783
362	88820	400550
363	89066	400309
364	89317	400094
365	89574	399904
366	89799	399572
367	90025	399244
368	90248	398904
369	90506	398719
370	90740	398425
371	91000	398247
372	91331	398383
373	91658	398495
374	92009	398709
375	92272	398538
376	92539	398385
377	92840	398379
378	93092	398161
379	93322	397849
380	93551	397530
381	93786	397242
382	94028	396981
383	94270	396722
384	94542	396587
385	94786	396334
386	95090	396334
387	95355	396166
388	95614	395975
389	95870	395772
390	96096	395445
391	96338	395183
392	96565	394860
393	96804	394588
394	97068	394417
395	97309	394151
396	97555	393907
397	97790	393617
398	98022	393317
399	98287	393148
400	98529	392888
401	98763	392598
402	98991	392281
403	99216	391955
404	99467	391729
405	99703	391447
406	99943	391180
407	100173	390873
408	100444	390727
409	100697	390510
410	100973	390380
411	101246	390241
412	101541	390185
413	101838	390133
414	102094	389926
415	102350	389718
416	102622	389570
417	102862	389302
418	103084	388967
419	103315	388662
420	103544	388352
421	103775	388051
422	104003	387738
423	104237	387448
424	104471	387159
425	104694	386828
426	104911	386477
427	105132	386141
428	105359	385827
429	105581	385494
430	105801	385156
431	106023	384824
432	106259	384546
433	106477	384202
434	106712	383920
435	106945	383629
436	107180	383349
437	107415	383066
438	107635	382731
439	107855	382396
440	108092	382123
441	108348	381916
442	108569	381585
443	108792	381265
444	109016	380945
445	109246	380649
446	109503	380446
447	109743	380183
448	109966	379861
449	110187	379535
450	110403	379191
451	110638	378912
452	110868	378618
453	111087	378284
454	111367	378161
455	111647	378032
456	111882	377755
457	112207	377781
458	112470	377597
459	112747	377460
460	113033	377350
461	113273	377086
462	113503	376793
463	113747	376543
464	113975	376242
465	114202	375936
466	114421	375605
467	114645	375292
468	114877	375004
469	115102	374696
470	115332	374403
471	115565	374119
472	115785	373795
473	116007	373475
474	116223	373138
475	116454	372848
476	116687	372568
477	116908	372247
478	117144	371977
479	117361	371645
480	117582	371324
481	117819	371058
482	118093	370905
483	118319	370602
484	118552	370323
485	118781	370031
486	119005	369724
487	119222	369395
488	119468	369154
489	119702	368880
490	119937	368606
491	120177	368347
492	120397	368031
493	120622	367727
494	120840	367403
495	121073	367125
496	121331	366924
497	121595	366740
498	121905	366692
499	122169	366508
500	122457	366393
501	122739	366263
502	123046	366204
503	123331	366078
504	123609	365933
505	123835	365632
506	124064	365340
507	124275	364999
508	124500	364696
509	124719	364376
510	124961	364123
511	125210	363893
512	125429	363573
513	125689	363373
514	125930	363119
515	126180	362892
516	126440	362690
517	126667	362395
518	126879	362059
519	127092	361725
520	127314	361415
521	127579	361230
522	127808	360943
523	128017	360598
524	128234	360278
525	128453	359963
526	128670	359643
527	128908	359380
528	129154	359143
529	129386	358863
530	129608	358560
531	129839	358278
532	130069	357997
533	130307	357734
534	130522	357412
535	130790	357232
536	131058	357053
537	131292	356782
538	131597	356704
539	131875	356551
540	132123	356319
541	132375	356094
542	132592	355778
543	132805	355449
544	133043	355189
545	133272	354905
546	133535	354712
547	133823	354584
548	134059	354317
549	134315	354103
550	134605	353980
551	134883	353823
552	135127	353579
553	135665	354100
554	135913	353863
555	136214	353766
556	136459	353521
557	136715	353303
558	136985	353123
559	137223	352859
560	137448	352564
561	137658	352228
562	137885	351939
563	138096	351607
564	138310	351284
565	138534	350987
566	138759	350692
567	138976	350378
568	139233	350163
569	139451	349851
570	139691	349594
571	139953	349394
572	140196	349144
573	140437	348892
574	140667	348611
575	140886	348303
576	141106	347998
577	141318	347671
578	141534	347357
579	141754	347054
580	141969	346737
581	142183	346418
582	142391	346086
583	142613	345789
584	142835	345490
585	143047	345168
586	143260	344849
587	143476	344538
588	143698	344241
589	143919	343942
590	144134	343630
591	144359	343342
592	144595	343079
593	144840	342837
594	145092	342613
595	145365	342438
596	145601	342175
597	145828	341891
598	146043	341580
599	146307	341383
600	146519	341065
601	146755	340804
602	146970	340492
603	147201	340219
604	147420	339920
605	147653	339652
606	147868	339341
607	148083	339033
608	148484	339149
609	148739	338931
610	148970	338658
611	149200	338383
612	149459	338173
613	149695	337911
614	149956	337706
615	150209	337482
616	150442	337214
617	150681	336961
618	150898	336658
619	151117	336358
620	151339	336066
621	151560	335772
622	151788	335494
623	152015	335214
624	152230	334907
625	152453	334618
626	152663	334301
627	152877	333993
628	153101	333708
629	153316	333402
630	153530	333095
631	153751	332803
632	153962	332491
633	154186	332206
634	154402	331904
635	154632	331633
636	154852	331339
637	155072	331049
638	155304	330781
639	155527	330495
640	155770	330252
641	156087	330165
642	156429	330131
643	156711	329970
644	156929	329672
645	157151	329385
646	157367	329086
647	157578	328774
648	157794	328475
649	158033	328223
650	158326	328083
651	158560	327821
652	158792	327554
653	159020	327281
654	159257	327025
655	159477	326733
656	159730	326511
657	159951	326223
658	160169	325929
659	160399	325659
660	160634	325399
661	160857	325117
662	161116	324907
663	161419	324784
664	161668	324552
665	161905	324297
666	162182	324121
667	162436	323901
668	162680	323659
669	162948	323464
670	163175	323190
671	163399	322909
672	163648	322676
673	163873	322398
674	164096	322114
675	164325	321843
676	164544	321555
677	164789	321315
678	165008	321024
679	165224	320729
680	165449	320452
681	165692	320208
682	165942	319979
683	166188	319743
684	166472	319578
685	166689	319286
686	166905	318991
687	167123	318700
688	167345	318417
689	167560	318121
690	167779	317833
691	168005	317559
692	168232	317286
693	168449	316996
694	168672	316715
695	168890	316426
696	169113	316147
697	169347	315888
698	169600	315666
699	169855	315445
700	170117	315238
701	170377	315027
702	170616	314779
703	170883	314580
704	171095	314282
705	171314	313996
706	171533	313710
707	171746	313413
708	171962	313121
709	172187	312846
710	172407	312564
711	172667	312353
712	172904	312101
713	173124	311818
714	173399	311634
715	173639	311386
716	173869	311121
717	174094	310849
718	174320	310577
719	174532	310280
720	174755	310002
721	174972	309716
722	175184	309419
723	175397	309126
724	175618	308846
725	175847	308580
726	176074	308312
727	176312	308062
728	176567	307842
729	176810	307601
730	177053	307360
731	177281	307094
732	177510	306828
733	177739	306563
734	177958	306281
735	178194	306029
736	178414	305749
737	178645	305488
738	178863	305206
739	179085	304929
740	179304	304648
741	179532	304382
742	179758	304112
743	179986	303847
744	180202	303562
745	180424	303286
746	180648	303016
747	180881	302758
748	181101	302480
749	181322	302204
750	181541	301923
751	181759	301643
752	181981	301368
753	182200	301090
754	182419	300811
755	182648	300548
756	182867	300269
757	183086	299990
758	183311	299721
759	183530	299445
760	183765	299192
761	183987	298919
762	184212	298650
763	184434	298377
764	184663	298116
765	184880	297836
766	185112	297579
767	185329	297298
768	185544	297016
769	185759	296732
770	185983	296464
771	186215	296208
772	186431	295926
773	186662	295669
774	186884	295398
775	187130	295164
776	187368	294918
777	187668	294769
778	187947	294587
779	188170	294317
780	188387	294038
781	188614	293775
782	188833	293499
783	189059	293235
784	189282	292966
785	189513	292709
786	189747	292457
787	189980	292203
788	190198	291926
789	190426	291666
790	190656	291407
791	190872	291129
792	191101	290869
793	191318	290592
794	191535	290314
795	191754	290040
796	191984	289782
797	192203	289509
798	192441	289263
799	192666	289000
800	192884	288725
801	193117	288472
802	193334	288196
803	193564	287939
804	193792	287679
805	194024	287426
806	194238	287145
807	194455	286870
808	194686	286614
809	194904	286341
810	195124	286070
811	195343	285798
812	195562	285526
813	195784	285258
814	196000	284982
815	196232	284728
816	196464	284476
817	196687	284211
818	196917	283954
819	197144	283696
820	197376	283443
821	197619	283206
822	197869	282979
823	198115	282747
824	198371	282528
825	198601	282273
826	198838	282028
827	199059	281760
828	199281	281493
829	199499	281222
830	199727	280964
831	199946	280693
832	200181	280446
833	200404	280181
834	200627	279918
835	200848	279650
836	201076	279393
837	201294	279121
838	201507	278844
839	201723	278571
840	201943	278302
841	202162	278033
842	202385	277769
843	202614	277515
844	202847	277265
845	203068	276998
846	203291	276735
847	203511	276468
848	203742	276216
849	203965	275953
850	204193	275697
851	204424	275445
852	204657	275195
853	204873	274923
854	205090	274653
855	205342	274430
856	205584	274192
857	205811	273935
858	206042	273684
859	206261	273416
860	206484	273154
861	206703	272886
862	206924	272622
863	207158	272375
864	207388	272123
865	207619	271871
866	207839	271606
867	208073	271358
868	208308	271112
869	208538	270859
870	208840	270700
871	209090	270475
872	209371	270288
873	209654	270104
874	209919	269896
875	210178	269680
876	210444	269474
877	210670	269216
878	210889	268950
879	211111	268687
880	211330	268420
881	211548	268153
882	211780	267903
883	211996	267633
884	212213	267365
885	212436	267103
886	212660	266844
887	212879	266578
888	213103	266319
889	213324	266056
890	213545	265793
891	213768	265533
892	213990	265271
893	214227	265028
894	214450	264767
895	214681	264518
896	214907	264261
897	215136	264009
898	215367	263759
899	215587	263495
900	215812	263238
901	216038	262982
902	216253	262713
903	216483	262462
904	216716	262214
905	216944	261961
906	217169	261704
907	217387	261439
908	217606	261175
909	217831	260918
910	218063	260671
911	218283	260408
912	218503	260145
913	218755	259921
914	219007	259697
915	219253	259466
916	219513	259251
917	219761	259022
918	220034	258822
919	220251	258556
920	220474	258297
921	220705	258047
922	220927	257788
923	221146	257525
924	221364	257261
925	221594	257011
926	221810	256744
927	222028	256480
928	222245	256216
929	222473	255963
930	222691	255700
931	222910	255438
932	223130	255177
933	223350	254915
934	223575	254661
935	223795	254399
936	224012	254135
937	224229	253871
938	224447	253609
939	224669	253350
940	224886	253087
941	225103	252822
942	225323	252563
943	225541	252300
944	225761	252040
945	225976	251775
946	226202	251521
947	226436	251277
948	226662	251024
949	226886	250769
950	227105	250508
951	227323	250247
952	227549	249994
953	227786	249753
954	228004	249491
955	228228	249236
956	228456	248986
957	228683	248735
958	228901	248474
959	229143	248238
960	229381	247998
961	229617	247757
962	229857	247520
963	230114	247301
964	230369	247080
965	230630	246865
966	230860	246617
967	231079	246357
968	231297	246097
969	231517	245838
970	231734	245576
971	231968	245332
972	232191	245077
973	232417	244825
974	232641	244572
975	232870	244322
976	233096	244071
977	233320	243817
978	233547	243567
979	233769	243311
980	234001	243066
981	234219	242805
982	234437	242546
983	234655	242286
984	234879	242032
985	235097	241774
986	235321	241520
987	235548	241270
988	235766	241011
989	235985	240752
990	236212	240503
991	236432	240245
992	236657	239994
993	236886	239746
994	237107	239490
995	237329	239236
996	237551	238981
997	237772	238725
998	238000	238477
999	238229	238229
1000	238444	237968
1001	238681	237729
1002	238916	237487
1003	239152	237246
1004	239376	236994
1005	239599	236741
1006	239823	236488
1007	240055	236245
1008	240281	235994
1009	240517	235754
1010	240770	235531
1011	241024	235308
1012	241266	235073
1013	241523	234854
1014	241756	234610
1015	241988	234367
1016	242220	234123
1017	242454	233880
1018	242678	233628
1019	242896	233371
1020	243118	233117
1021	243337	232861
1022	243561	232609
1023	243832	232402
1024	244056	232151
1025	244277	231897
1026	244533	231676
1027	244760	231427
1028	244978	231170
1029	245210	230926
1030	245427	230668
1031	245645	230411
1032	245865	230156
1033	246103	229918
1034	246324	229665
1035	246553	229418
1036	246787	229177
1037	247014	228928
1038	247248	228686
1039	247478	228441
1040	247695	228184
1041	247913	227927
1042	248149	227688
1043	248373	227438
1044	248608	227197
1045	248828	226943
1046	249062	226701
1047	249294	226457
1048	249517	226206
1049	249741	225956
1050	249954	225695
1051	250173	225441
1052	250418	225209
1053	250659	224975
1054	250920	224757
1055	251152	224515
1056	251385	224272
1057	251629	224040
1058	251856	223793
1059	252082	223544
1060	252360	223342
1061	252631	223134
1062	252862	222889
1063	253103	222654
1064	253329	222406
1065	253566	222167
1066	253802	221928
1067	254044	221693
1068	254294	221466
1069	254542	221238
1070	254815	221030
1071	255040	220781
1072	255319	220579
1073	255605	220382
1074	255883	220178
1075	256177	219988
1076	256431	219764
1077	256708	219559
1078	256958	219331
1079	257195	219092
1080	257419	218842
1081	257644	218592
1082	257872	218345
1083	258100	218099
1084	258327	217852
1085	258564	217613
1086	258792	217366
1087	259015	217116
1088	259241	216867
1089	259465	216618
1090	259707	216383
1091	259932	216134
1092	260154	215882
1093	260386	215640
1094	260632	215408
1095	260859	215161
1096	261089	214917
1097	261313	214667
1098	261543	214423
1099	261791	214193
1100	262038	213962
1101	262302	213745
1102	262557	213521
1103	262813	213297
1104	263074	213078
1105	263307	212836
1106	263540	212593
1107	263763	212343
1108	263997	212102
1109	264225	211856
1110	264458	211614
1111	264707	211384
1112	264931	211135
1113	265157	210888
1114	265386	210643
1115	265613	210396
1116	265838	210148
1117	266082	209914
1118	266307	209666
1119	266531	209417
1120	266760	209172
1121	266994	208931
1122	267219	208683
1123	267442	208434
1124	267666	208184
1125	267892	207937
1126	268125	207695
1127	268358	207454
1128	268601	207220
1129	268830	206975
1130	269064	206734
1131	269289	206487
1132	269535	206255
1133	269765	206011
1134	269992	205765
1135	270237	205532
1136	270461	205284
1137	270689	205039
1138	270931	204804
1139	271158	204558
1140	271389	204315
1141	271618	204070
1142	271846	203825
1143	272070	203577
1144	272306	203337
1145	272560	203112
1146	272818	202889
1147	273072	202663
1148	273336	202444
1149	273588	202217
1150	273889	202026
1151	274140	201798
1152	274369	201553
1153	274596	201307
1154	274825	201062
1155	275053	200817
1156	275281	200572
1157	275518	200333
1158	275740	200084
1159	275967	199838
1160	276206	199601
1161	276429	199353
1162	276658	199108
1163	276891	198866
1164	277133	198632
1165	277365	198389
1166	277595	198146
1167	277820	197899
1168	278089	197683
1169	278330	197447
1170	278560	197204
1171	278796	196965
1172	279032	196725
1173	279263	196483
1174	279504	196248
1175	279748	196014
1176	280024	195803
1177	280267	195568
1178	280508	195333
1179	280739	195090
1180	280970	194847
1181	281207	194608
1182	281450	194374
1183	281688	194136
1184	281934	193904
1185	282163	193660
1186	282388	193413
1187	282617	193169
1188	282844	192924
1189	283082	192686
1190	283313	192443
1191	283567	192217
1192	283805	191978
1193	284105	191783
1194	284366	191560
1195	284711	191394
1196	284998	191189
1197	285267	190971
1198	285546	190761
1199	285803	190535
1200	286037	190294
1201	286265	190049
1202	286506	189813
1203	286733	189567
1204	286957	189320
1205	287195	189082
1206	287432	188843
1207	287671	188605
1208	287902	188363
1209	288129	188117
1210	288362	187876
1211	288591	187631
1212	288828	187393
1213	289056	187148
1214	289281	186901
1215	289485	186642
1216	289719	186401
1217	289951	186159
1218	290171	185909
1219	290386	185657
1220	290606	185407
1221	290832	185161
1222	291051	184911
1223	291269	184660
1224	291492	184413
1225	291716	184167
1226	291939	183919
1227	292156	183668
1228	292373	183417
1229	292616	183182
1230	292842	182937
1231	293066	182690
1232	293298	182448
1233	293534	182210
1234	293754	181961
1235	294000	181728
1236	294234	181487
1237	294494	181264
1238	294763	181045
1239	295002	180807
1240	295228	180563
1241	295451	180316
1242	295669	180065
1243	295887	179816
1244	296109	179568
1245	296330	179320
1246	296565	179080
1247	296798	178840
1248	297026	178596
1249	297245	178347
1250	297465	178098
1251	297684	177850
1252	297903	177601
1253	298144	177365
1254	298366	177118
1255	298591	176872
1256	298824	176632
1257	299043	176383
1258	299268	176138
1259	299495	175894
1260	299715	175646
1261	299933	175396
1262	300161	175153
1263	300385	174908
1264	300614	174665
1265	300834	174417
1266	301066	174176
1267	301290	173930
1268	301510	173683
1269	301737	173439
1270	301961	173194
1271	302191	172952
1272	302414	172706
1273	302633	172458
1274	302864	172216
1275	303083	171968
1276	303301	171720
1277	303522	171473
1278	303742	171226
1279	303962	170978
1280	304197	170739
1281	304442	170506
1282	304671	170264
1283	304913	170029
1284	305142	169787
1285	305365	169541
1286	305619	169313
1287	305871	169084
1288	306112	168848
1289	306333	168601
1290	306557	168357
1291	306781	168112
1292	307005	167867
1293	307238	167627
1294	307463	167383
1295	307687	167139
1296	307916	166897
1297	308136	166649
1298	308363	166406
1299	308596	166167
1300	308822	165923
1301	309045	165678
1302	309263	165431
1303	309485	165185
1304	309710	164941
1305	309926	164693
1306	310143	164445
1307	310372	164203
1308	310596	163958
1309	310811	163709
1310	311045	163470
1311	311266	163225
1312	311493	162982
1313	311720	162740
1314	311944	162495
1315	312161	162248
1316	312388	162005
1317	312609	161760
1318	312827	161512
1319	313054	161270
1320	313311	161043
1321	313536	160799
1322	313776	160564
1323	314032	160336
1324	314255	160092
1325	314485	159851
1326	314711	159608
1327	314935	159365
1328	315170	159126
1329	315407	158889
1330	315648	158654
1331	315865	158406
1332	316110	158174
1333	316335	157930
1334	316584	157699
1335	316829	157466
1336	317046	157219
1337	317266	156973
1338	317485	156727
1339	317709	156483
1340	317936	156241
1341	318158	155997
1342	318377	155751
1343	318591	155503
1344	318816	155260
1345	319034	155013
1346	319250	154766
1347	319484	154527
1348	319708	154284
1349	319929	154040
1350	320160	153800
1351	320383	153556
1352	320614	153316
1353	320840	153074
1354	321064	152831
1355	321286	152587
1356	321506	152342
1357	321720	152094
1358	321932	151845
1359	322147	151598
1360	322373	151356
1361	322595	151113
1362	322808	150864
1363	323031	150621
1364	323242	150372
1365	323464	150129
1366	323683	149884
1367	323898	149637
1368	324112	149389
1369	324337	149147
1370	324552	148901
1371	324766	148654
1372	324990	148411
1373	325201	148163
1374	325437	147926
1375	325666	147685
1376	325902	147449
1377	326137	147211
1378	326354	146965
1379	326594	146730
1380	326836	146496
1381	327081	146263
1382	327316	146026
1383	327543	145785
1384	327788	145552
1385	328022	145314
1386	328245	145071
1387	328463	144826
1388	328686	144584
1389	328901	144337
1390	329112	144090
1391	329326	143843
1392	329543	143598
1393	329752	143350
1394	329972	143106
1395	330189	142861
1396	330404	142615
1397	330625	142372
1398	330838	142125
1399	331060	141882
1400	331276	141637
1401	331493	141393
1402	331709	141147
1403	331928	140904
1404	332149	140661
1405	332375	140420
1406	332589	140174
1407	332818	139934
1408	333043	139693
1409	333264	139451
1410	333487	139209
1411	333706	138965
1412	333921	138720
1413	334134	138474
1414	334349	138229
1415	334563	137983
1416	334786	137742
1417	334994	137494
1418	335215	137251
1419	335430	137006
1420	335649	136763
1421	335865	136519
1422	336102	136283
1423	336339	136047
1424	336572	135809
1425	336857	135593
1426	337091	135356
1427	337361	135133
1428	337587	134893
1429	337814	134653
1430	338034	134410
1431	338259	134169
1432	338485	133929
1433	338703	133686
1434	338917	133441
1435	339149	133203
1436	339365	132959
1437	339582	132715
1438	339794	132470
1439	340016	132228
1440	340235	131985
1441	340450	131741
1442	340669	131498
1443	340883	131254
1444	341094	131008
1445	341308	130763
1446	341527	130521
1447	341738	130275
1448	341951	130031
1449	342169	129788
1450	342389	129546
1451	342596	129299
1452	342816	129057
1453	343042	128817
1454	343266	128577
1455	343484	128334
1456	343707	128094
1457	343922	127850
1458	344133	127605
1459	344352	127363
1460	344570	127120
1461	344782	126876
1462	344996	126632
1463	345212	126389
1464	345429	126146
1465	345641	125902
1466	345859	125659
1467	346072	125415
1468	346283	125171
1469	346506	124930
1470	346740	124694
1471	346984	124461
1472	347229	124229
1473	347467	123994
1474	347717	123763
1475	347948	123526
1476	348168	123285
1477	348393	123045
1478	348621	122807
1479	348846	122567
1480	349059	122323
1481	349269	122079
1482	349495	121840
1483	349709	121597
1484	349925	121354
1485	350141	121112
1486	350355	120869
1487	350579	120629
1488	350795	120387
1489	351009	120144
1490	351230	119903
1491	351448	119662
1492	351662	119419
1493	351889	119180
1494	352104	118938
1495	352314	118694
1496	352524	118450
1497	352733	118205
1498	352948	117963
1499	353167	117722
1500	353386	117481
1501	353601	117239
1502	353812	116995
1503	354030	116754
1504	354246	116513
1505	354479	116276
1506	354697	116035
1507	354917	115795
1508	355129	115552
1509	355353	115313
1510	355566	115070
1511	355789	114831
1512	356001	114588
1513	356213	114345
1514	356430	114104
1515	356642	113862
1516	356854	113619
1517	357082	113382
1518	357322	113148
1519	357569	112916
1520	357813	112684
1521	358053	112450
1522	358304	112219
1523	358521	111979
1524	358735	111737
1525	358955	111497
1526	359174	111257
1527	359395	111017
1528	359617	110778
1529	359830	110536
1530	360042	110293
1531	360251	110050
1532	360462	109808
1533	360674	109566
1534	360886	109323
1535	361115	109087
1536	361326	108844
1537	361557	108608
1538	361769	108366
1539	362005	108131
1540	362229	107893
1541	362448	107653
1542	362670	107414
1543	362891	107175
1544	363120	106938
1545	363350	106701
1546	363582	106465
1547	363801	106226
1548	364025	105988
1549	364254	105751
1550	364473	105511
1551	364689	105271
1552	364925	105036
1553	365150	104798
1554	365376	104561
1555	365604	104324
1556	365836	104088
1557	366052	103847
1558	366275	103609
1559	366501	103372
1560	366733	103136
1561	366966	102900
1562	367186	102661
1563	367416	102425
1564	367651	102190
1565	367890	101956
1566	368132	101723
1567	368383	101493
1568	368614	101257
1569	368896	101035
1570	369123	100798
1571	369340	100558
1572	369559	100319
1573	369778	100079
1574	369998	99840
1575	370227	99604
1576	370449	99366
1577	370682	99130
1578	370904	98892
1579	371125	98653
1580	371350	98416
1581	371578	98179
1582	371793	97939
1583	372011	97700
1584	372240	97463
1585	372459	97224
1586	372685	96987
1587	372904	96748
1588	373128	96510
1589	373353	96273
1590	373585	96038
1591	373806	95799
1592	374033	95562
1593	374258	95325
1594	374494	95091
1595	374735	94857
1596	374966	94622
1597	375184	94383
1598	375410	94146
1599	375629	93907
1600	375858	93671
1601	376079	93432
1602	376291	93192
1603	376521	92956
1604	376743	92718
1605	376961	92479
1606	377180	92241
1607	377402	92003
1608	377629	91767
1609	377858	91530
1610	378074	91291
1611	378322	91060
1612	378557	90825
1613	378810	90595
1614	379072	90367
1615	379316	90134
1616	379576	89905
1617	379809	89670
1618	380046	89436
1619	380268	89198
1620	380483	88959
1621	380714	88723
1622	380936	88486
1623	381155	88247
1624	381376	88010
1625	381590	87770
1626	381812	87532
1627	382030	87294
1628	382271	87061
1629	382493	86823
1630	382716	86586
1631	382941	86349
1632	383160	86111
1633	383381	85873
1634	383608	85637
1635	383827	85399
1636	384046	85161
1637	384263	84922
1638	384486	84685
1639	384710	84448
1640	384931	84211
1641	385148	83972
1642	385373	83736
1643	385594	83498
1644	385814	83260
1645	386029	83022
1646	386257	82786
1647	386493	82552
1648	386718	82315
1649	386947	82079
1650	387177	81844
1651	387411	81609
1652	387630	81371
1653	387857	81135
1654	388077	80898
1655	388317	80665
1656	388534	80426
1657	388761	80190
1658	388988	79954
1659	389228	79721
1660	389468	79488
1661	389710	79255
1662	389955	79022
1663	390187	78787
