iter	RMSE
406	6.148178834
407	6.146987584
408	6.14537239
409	6.145138701
410	6.144906049
411	6.143416778
412	6.143195244
413	6.142122986
414	6.140487824
415	6.138853213
416	6.137595376
417	6.137364353
418	6.136790846
419	6.13478127
420	6.13418347
421	6.13395679
422	6.133636298
423	6.132053397
424	6.131830997
425	6.131612858
426	6.131385261
427	6.129895291
428	6.12966904
429	6.128312801
430	6.127925123
431	6.127699849
432	6.126922572
433	6.12490993
434	6.12470321
435	6.124494332
436	6.124275519
437	6.122948291
438	6.122047773
439	6.120344242
440	6.120121559
441	6.119808717
442	6.119597538
443	6.119376082
444	6.119168322
445	6.117976428
446	6.116581067
447	6.116363864
448	6.116155916
449	6.114981039
450	6.113316646
451	6.11310404
452	6.112893367
453	6.112676048
454	6.112459229
455	6.110951791
456	6.109632868
457	6.108430439
458	6.107350833
459	6.107134958
460	6.104786886
461	6.103676201
462	6.103375009
463	6.103159352
464	6.102062575
465	6.101855539
466	6.101660247
467	6.101293543
468	6.099994971
469	6.098570651
470	6.098357049
471	6.098144267
472	6.09645036
473	6.094875234
474	6.093645803
475	6.092826642
476	6.092621363
477	6.09112983
478	6.090929658
479	6.088873303
480	6.088662077
481	6.087928594
482	6.086487024
483	6.084967411
484	6.084764364
485	6.084452747
486	6.084243006
487	6.084033911
488	6.083836566
489	6.083636919
490	6.082273204
491	6.081209093
492	6.080449209
493	6.080260909
494	6.080054098
495	6.078927371
496	6.077536668
497	6.075981937
498	6.074482125
499	6.073210644
500	6.073022483
501	6.072105191
502	6.071917877
503	6.071721361
504	6.071404137
505	6.070129453
506	6.069924678
507	6.0689338
508	6.068711745
509	6.068533952
510	6.068325403
511	6.06812129
512	6.067929856
513	6.06706796
514	6.066225845
515	6.065791009
516	6.065588228
517	6.065403188
518	6.065056797
519	6.064855003
520	6.06465383
521	6.064351399
522	6.063642948
523	6.063442206
524	6.063226316
525	6.062220278
526	6.061585102
527	6.060794963
528	6.059242404
529	6.058937557
530	6.058240224
531	6.056505675
532	6.056313503
533	6.055981901
534	6.055782157
535	6.055582746
536	6.054030075
537	6.053861706
538	6.053663125
539	6.051949913
540	6.050873032
541	6.05067508
542	6.05048762
543	6.049767887
544	6.048947913
545	6.047327902
546	6.047131431
547	6.046936468
548	6.046740719
549	6.046553268
550	6.045448398
551	6.044924289
552	6.044755197
553	6.042703615
554	6.042459137
555	6.042252542
556	6.042053857
557	6.0418596
558	6.041665866
559	6.04099537
560	6.040802289
561	6.039818929
562	6.038913829
563	6.037909304
564	6.036605428
565	6.036372784
566	6.036169205
567	6.035974306
568	6.034772559
569	6.033612597
570	6.033430584
571	6.03231128
572	6.030989638
573	6.030798056
574	6.030068022
575	6.029885177
576	6.029694028
577	6.029512232
578	6.028308292
579	6.026863284
580	6.026672603
581	6.025535546
582	6.025345251
583	6.025155876
584	6.02496723
585	6.02480729
586	6.024619162
587	6.024406141
588	6.023967407
589	6.023771222
590	6.022110327
591	6.021923226
592	6.020174137
593	6.019988673
594	6.018951032
595	6.018617902
596	6.018424877
597	6.018233222
598	6.018058098
599	6.017869394
600	6.017681717
601	6.016825644
602	6.016639191
603	6.016399949
604	6.016214884
605	6.016031459
606	6.015849063
607	6.015666015
608	6.014644394
609	6.012837701
610	6.012677464
611	6.012511707
612	6.012219562
613	6.010841472
614	6.010662112
615	6.00900283
616	6.008766235
617	6.008589249
618	6.008001638
619	6.007738552
620	6.006931468
621	6.00674886
622	6.005871299
623	6.005271696
624	6.005100753
625	6.004918746
626	6.003874987
627	6.003017867
628	6.002835036
629	6.002674579
630	6.00249953
631	6.002327461
632	6.00214766
633	6.000544354
634	6.000374937
635	5.999291519
636	5.998643335
637	5.998048399
638	5.995926339
639	5.995006704
640	5.99481704
641	5.993520375
642	5.993240813
643	5.991920048
644	5.991746658
645	5.991577167
646	5.991405452
647	5.990514047
648	5.990219604
649	5.989358067
650	5.988538555
651	5.988371146
652	5.987169066
653	5.98699072
654	5.986812738
655	5.986635288
656	5.985071727
657	5.984416372
658	5.98334125
659	5.983170219
660	5.982993276
661	5.982821101
662	5.982670298
663	5.982417821
664	5.982241651
665	5.980806659
666	5.980637667
667	5.980462608
668	5.980287689
669	5.980019781
670	5.979845149
671	5.978822675
672	5.978648573
673	5.977907555
674	5.976775755
675	5.975560892
676	5.974380539
677	5.972597036
678	5.971299756
679	5.971059291
680	5.970614829
681	5.970366666
682	5.968472667
683	5.967328522
684	5.967022867
685	5.966852998
686	5.966695777
687	5.966533946
688	5.966346783
689	5.965467904
690	5.964715549
691	5.964558987
692	5.964302051
693	5.962926425
694	5.962038788
695	5.961866012
696	5.961343227
697	5.961174859
698	5.960278319
699	5.958933268
700	5.958762875
701	5.957625343
702	5.957453368
703	5.957280651
704	5.957107716
705	5.955982381
706	5.955175286
707	5.955008923
708	5.954457304
709	5.954293352
710	5.952673145
711	5.951355376
712	5.951184329
713	5.951019473
714	5.950849326
715	5.949778839
716	5.948781574
717	5.948614237
718	5.948005562
719	5.947846172
720	5.947688905
721	5.945271249
722	5.944744116
723	5.944582585
724	5.944437907
725	5.943544315
726	5.94335816
727	5.942089075
728	5.941920652
729	5.941331604
730	5.940602392
731	5.940438598
732	5.940270517
733	5.939690544
734	5.938412956
735	5.93824505
736	5.938080284
737	5.937199864
738	5.935764894
739	5.935597337
740	5.935239642
741	5.934367456
742	5.934121297
743	5.933953922
744	5.932862671
745	5.93269555
746	5.932422681
747	5.932255897
748	5.932089391
749	5.931147132
750	5.930980997
751	5.93073474
752	5.930571179
753	5.930274365
754	5.929706669
755	5.928826062
756	5.928622003
757	5.927616915
758	5.927481802
759	5.926126307
760	5.925969138
761	5.925511039
762	5.925355808
763	5.925190399
764	5.924999518
765	5.924843153
766	5.924678428
767	5.92308267
768	5.922918098
769	5.922753849
770	5.921863898
771	5.921699673
772	5.921417303
773	5.919801306
774	5.91964863
775	5.919173251
776	5.919018202
777	5.918854681
778	5.917982472
779	5.917818965
780	5.916962761
781	5.915189852
782	5.915052614
783	5.914889836
784	5.914213526
785	5.914050733
786	5.913888153
787	5.913731249
788	5.91348466
789	5.913320825
790	5.912172181
791	5.911945126
792	5.91178346
793	5.911625132
794	5.911472025
795	5.911176979
796	5.911016072
797	5.9108695
798	5.910150533
799	5.909998812
800	5.908389132
801	5.908228571
802	5.90808581
803	5.907925473
804	5.907767857
805	5.907617849
806	5.9074626
807	5.906644972
808	5.90648891
809	5.906333799
810	5.905104548
811	5.904954444
812	5.904805757
813	5.904661931
814	5.904504892
815	5.903689081
816	5.903537379
817	5.903394605
818	5.902936543
819	5.90278658
820	5.902177156
821	5.902028052
822	5.90074609
823	5.900499392
824	5.899949516
825	5.898672699
826	5.898515192
827	5.898366972
828	5.898154047
829	5.897580584
830	5.897423582
831	5.896996783
832	5.896844488
833	5.896687996
834	5.895737553
835	5.895580718
836	5.894638796
837	5.894049126
838	5.893737456
839	5.8926726
840	5.892523886
841	5.891235941
842	5.891089038
843	5.89094285
844	5.890765394
845	5.890609115
846	5.889827455
847	5.889671335
848	5.88952805
849	5.888519502
850	5.888372759
851	5.888242243
852	5.888086999
853	5.887844631
854	5.886531257
855	5.885620372
856	5.885470283
857	5.884843015
858	5.884138936
859	5.883995633
860	5.883857827
861	5.88363143
862	5.881655512
863	5.881033882
864	5.880181604
865	5.878895011
866	5.878740301
867	5.8778425
868	5.877635909
869	5.876632935
870	5.876478611
871	5.876235001
872	5.8755695
873	5.874567922
874	5.874414083
875	5.874259812
876	5.873439806
877	5.87328568
878	5.873029163
879	5.872875417
880	5.871199958
881	5.87105169
882	5.870550257
883	5.870388743
884	5.870234955
885	5.870089568
886	5.869411557
887	5.868499203
888	5.86834613
889	5.868202274
890	5.868073264
891	5.867920615
892	5.86708322
893	5.866483664
894	5.865568739
895	5.865071611
896	5.863327776
897	5.862969426
898	5.862830585
899	5.862679234
900	5.862518048
901	5.86091323
902	5.86068981
903	5.860328035
904	5.858984017
905	5.858612136
906	5.858461085
907	5.858323669
908	5.858177176
909	5.857610756
910	5.857446508
911	5.85730683
912	5.857164418
913	5.856282115
914	5.855203944
915	5.855045359
916	5.854894212
917	5.854762811
918	5.854618542
919	5.854467928
920	5.854312458
921	5.85415836
922	5.853470271
923	5.852698772
924	5.852563131
925	5.85239326
926	5.852241594
927	5.850996894
928	5.849230975
929	5.849078575
930	5.848936582
931	5.848786334
932	5.848639125
933	5.848490024
934	5.847278949
935	5.846409702
936	5.845556504
937	5.845414052
938	5.844073032
939	5.841517414
940	5.841383599
941	5.841159663
942	5.840054015
943	5.839905387
944	5.83886256
945	5.837946264
946	5.837221587
947	5.837075966
948	5.836322242
949	5.836102534
950	5.834560802
951	5.834424556
952	5.834276164
953	5.834148075
954	5.834002287
955	5.833795651
956	5.833090902
957	5.832890801
958	5.831938597
959	5.831790602
960	5.83164464
961	5.831005207
962	5.830859124
963	5.830711688
964	5.830566876
965	5.829520448
966	5.829373502
967	5.829248731
968	5.828726708
969	5.827593477
970	5.827458816
971	5.827312139
972	5.826659283
973	5.826512913
974	5.82637925
975	5.826219068
976	5.825541056
977	5.825403892
978	5.825135184
979	5.824993025
980	5.823466056
981	5.823328118
982	5.823182443
983	5.822424971
984	5.821413815
985	5.821269983
986	5.820213176
987	5.819404171
988	5.819114156
989	5.818968569
990	5.817604253
991	5.817465491
992	5.817320227
993	5.817177329
994	5.816218148
995	5.815969466
996	5.815272426
997	5.814747417
998	5.814005689
999	5.813217009
1000	5.811177382
1001	5.811041455
1002	5.810914557
1003	5.810708728
1004	5.810569998
1005	5.809620385
1006	5.809414544
1007	5.809272599
1008	5.808969578
1009	5.808176845
1010	5.80676658
1011	5.805626
1012	5.804580611
1013	5.803703491
1014	5.803499918
1015	5.803355421
1016	5.803202206
1017	5.80305822
1018	5.802884069
1019	5.802679115
1020	5.801380601
1021	5.800669471
1022	5.799891844
1023	5.799748099
1024	5.799560154
1025	5.799436357
1026	5.799166401
1027	5.799022911
1028	5.798282177
1029	5.798119687
1030	5.797398301
1031	5.797246809
1032	5.797106391
1033	5.796988743
1034	5.796845868
1035	5.79670318
1036	5.796573636
1037	5.796376952
1038	5.796234587
1039	5.796012077
1040	5.794620175
1041	5.794477971
1042	5.794336291
1043	5.794194502
1044	5.794046107
1045	5.792440491
1046	5.792305054
1047	5.790830657
1048	5.790682574
1049	5.790541299
1050	5.789667321
1051	5.789520552
1052	5.788596834
1053	5.788455768
1054	5.788317088
1055	5.788190366
1056	5.788050963
1057	5.787915791
1058	5.786875337
1059	5.786735109
1060	5.786599998
1061	5.786460135
1062	5.786317307
1063	5.785227891
1064	5.784022974
1065	5.78388369
1066	5.783744243
1067	5.783623047
1068	5.783482204
1069	5.783343256
1070	5.783205932
1071	5.782924677
1072	5.782799698
1073	5.781496043
1074	5.781291018
1075	5.77987556
1076	5.778825665
1077	5.778687015
1078	5.778548331
1079	5.778134151
1080	5.777546347
1081	5.776630212
1082	5.776218005
1083	5.776087352
1084	5.77583926
1085	5.775720646
1086	5.774926218
1087	5.773863508
1088	5.773725774
1089	5.772005003
1090	5.770772971
1091	5.769580122
1092	5.76826146
1093	5.768127803
1094	5.767447594
1095	5.766782976
1096	5.766126142
1097	5.76450999
1098	5.764303956
1099	5.763757935
1100	5.763619997
1101	5.762741674
1102	5.762611471
1103	5.762473768
1104	5.761791992
1105	5.761673424
1106	5.760476218
1107	5.760348241
1108	5.759571511
1109	5.759063626
1110	5.758926424
1111	5.758789241
1112	5.758467644
1113	5.758339257
1114	5.758201968
1115	5.75603203
1116	5.755730197
1117	5.755593364
1118	5.755459655
1119	5.754864756
1120	5.754728155
1121	5.753534225
1122	5.752740231
1123	5.751660015
1124	5.751523345
1125	5.751324262
1126	5.751046753
1127	5.750910375
1128	5.750710626
1129	5.750574504
1130	5.749226652
1131	5.749032934
1132	5.748896788
1133	5.748770479
1134	5.74835205
1135	5.74771537
1136	5.74758004
1137	5.747396305
1138	5.746672445
1139	5.746546515
1140	5.746394618
1141	5.745220197
1142	5.745093712
1143	5.74385307
1144	5.742936885
1145	5.742259348
1146	5.742123939
1147	5.741792362
1148	5.741668167
1149	5.740414319
1150	5.739732193
1151	5.738993576
1152	5.73801529
1153	5.737880205
1154	5.737677664
1155	5.737543076
1156	5.736400986
1157	5.736274813
1158	5.735217023
1159	5.735082161
1160	5.734947542
1161	5.734817581
1162	5.734694318
1163	5.734560118
1164	5.734248853
1165	5.733509297
1166	5.732618902
1167	5.731594654
1168	5.731467356
1169	5.730066624
1170	5.729698102
1171	5.728944923
1172	5.728815827
1173	5.727903267
1174	5.727769333
1175	5.727638548
1176	5.726837367
1177	5.726384588
1178	5.726183445
1179	5.726049619
1180	5.725915933
1181	5.725728812
1182	5.724507376
1183	5.723931816
1184	5.723480039
1185	5.723355033
1186	5.723221672
1187	5.723090125
1188	5.722964045
1189	5.72252742
1190	5.722389462
1191	5.722256644
1192	5.721551132
1193	5.721418442
1194	5.721130066
1195	5.720293884
1196	5.719916854
1197	5.719787216
1198	5.719654541
1199	5.718761126
1200	5.717812957
1201	5.716506498
1202	5.716377712
1203	5.716052555
1204	5.715931153
1205	5.715148601
1206	5.714800584
1207	5.714668193
1208	5.714539312
1209	5.713768793
1210	5.712662837
1211	5.712530904
1212	5.712326823
1213	5.711692892
1214	5.710894942
1215	5.710677053
1216	5.710547053
1217	5.71043185
1218	5.709056494
1219	5.708930844
1220	5.706683604
1221	5.706551807
1222	5.70642021
1223	5.705890681
1224	5.705463497
1225	5.7053321
1226	5.704112089
1227	5.703363872
1228	5.70276638
1229	5.70264111
1230	5.702530225
1231	5.700712609
1232	5.700469614
1233	5.700348177
1234	5.700224877
1235	5.700101072
1236	5.699339099
1237	5.698648006
1238	5.697187663
1239	5.697063378
1240	5.69684955
1241	5.695515104
1242	5.694527844
1243	5.694400005
1244	5.693776809
1245	5.692726331
1246	5.692595474
1247	5.692464694
1248	5.691674746
1249	5.691256732
1250	5.690452775
1251	5.690270883
1252	5.690152265
1253	5.690025712
1254	5.689660048
1255	5.689530194
1256	5.68940345
1257	5.689273672
1258	5.689143942
1259	5.689019398
1260	5.688424178
1261	5.688303456
1262	5.688175422
1263	5.688046243
1264	5.68792407
1265	5.687794961
1266	5.6876659
1267	5.687080262
1268	5.686500472
1269	5.685798952
1270	5.685673279
1271	5.685551067
1272	5.684847602
1273	5.683597739
1274	5.683477228
1275	5.683352141
1276	5.682341374
1277	5.681348103
1278	5.680447639
1279	5.679491985
1280	5.678592222
1281	5.678470188
1282	5.677902112
1283	5.677579475
1284	5.677450892
1285	5.677338257
1286	5.677210135
1287	5.677081905
1288	5.676658493
1289	5.676530716
1290	5.676345428
1291	5.675281128
1292	5.675110984
1293	5.674381343
1294	5.674253317
1295	5.674121985
1296	5.673851052
1297	5.673138507
1298	5.672133129
1299	5.672012529
1300	5.671514213
1301	5.671319999
1302	5.671192292
1303	5.670195257
1304	5.670067495
1305	5.669950713
1306	5.668409433
1307	5.66767782
1308	5.6669324
1309	5.666816937
1310	5.666622951
1311	5.66642964
1312	5.665739226
1313	5.665561332
1314	5.665433882
1315	5.665281817
1316	5.665107793
1317	5.66498945
1318	5.663796663
1319	5.663011596
1320	5.662493035
1321	5.662372875
1322	5.662245825
1323	5.661327835
1324	5.661146333
1325	5.660782255
1326	5.660654955
1327	5.660535039
1328	5.659932416
1329	5.659748628
1330	5.659566991
1331	5.659439867
1332	5.659327764
1333	5.659087326
1334	5.65821056
1335	5.65808902
1336	5.65796432
1337	5.657837907
1338	5.657081482
1339	5.656959545
1340	5.656088639
1341	5.655975148
1342	5.654904192
1343	5.654765278
1344	5.653949244
1345	5.653824553
1346	5.653698405
1347	5.653581654
1348	5.653321259
1349	5.653195237
1350	5.653069529
1351	5.652220343
1352	5.651522524
1353	5.651396688
1354	5.651271255
1355	5.651152733
1356	5.65103431
1357	5.650909523
1358	5.650729416
1359	5.650608233
1360	5.649954359
1361	5.649829316
1362	5.649608032
1363	5.649483086
1364	5.649358254
1365	5.648523881
1366	5.647883328
1367	5.647766045
1368	5.647470551
1369	5.646852729
1370	5.646693588
1371	5.646180657
1372	5.645122317
1373	5.644125217
1374	5.643303845
1375	5.64251518
1376	5.642390429
1377	5.642265643
1378	5.642141153
1379	5.641693511
1380	5.641572967
1381	5.641450868
1382	5.641036332
1383	5.640916083
1384	5.640792033
1385	5.63985145
1386	5.639530064
1387	5.639412218
1388	5.638623578
1389	5.638440572
1390	5.63789265
1391	5.63777857
1392	5.63765644
1393	5.637475502
1394	5.637358735
1395	5.637215126
1396	5.636504903
1397	5.636290874
1398	5.634811435
1399	5.634694501
1400	5.63394435
1401	5.633730634
1402	5.633615214
1403	5.632966111
1404	5.632842413
1405	5.632718957
1406	5.632601873
1407	5.632478578
1408	5.632306987
1409	5.631456966
1410	5.630365689
1411	5.630242367
1412	5.630123422
1413	5.630000573
1414	5.628748723
1415	5.62862576
1416	5.628503161
1417	5.628224787
1418	5.62810226
1419	5.627987444
1420	5.627874887
1421	5.626828689
1422	5.626715174
1423	5.626597101
1424	5.626459643
1425	5.625724256
1426	5.625602332
1427	5.625361727
1428	5.625242065
1429	5.62457475
1430	5.623908417
1431	5.623787163
1432	5.623448769
1433	5.623327127
1434	5.622646081
1435	5.621895026
1436	5.621792873
1437	5.621674328
1438	5.621552925
1439	5.621296449
1440	5.621174841
1441	5.620513288
1442	5.620402409
1443	5.619366112
1444	5.619164099
1445	5.61857049
1446	5.618449189
1447	5.617391188
1448	5.616754975
1449	5.615765188
1450	5.614754451
1451	5.61463439
1452	5.614512967
1453	5.614392041
1454	5.613232005
1455	5.613110722
1456	5.612989672
1457	5.612173221
1458	5.611368209
1459	5.611256723
1460	5.61049765
1461	5.610389984
1462	5.609842289
1463	5.609690564
1464	5.608397315
1465	5.607477654
1466	5.607029142
1467	5.606918636
1468	5.606805374
1469	5.60669255
1470	5.605845925
1471	5.605243353
1472	5.604787158
1473	5.604666595
1474	5.604284536
1475	5.604100146
1476	5.603767053
1477	5.603652422
1478	5.602746121
1479	5.602626814
1480	5.602156904
1481	5.601985517
1482	5.601875013
1483	5.601757475
1484	5.601637734
1485	5.601498098
1486	5.601135081
1487	5.600189165
1488	5.599122653
1489	5.598666788
1490	5.597693546
1491	5.597573334
1492	5.597108579
1493	5.596092385
1494	5.595879181
1495	5.595762282
1496	5.595644933
1497	5.595525271
1498	5.595208904
1499	5.594513621
1500	5.5941811
1501	5.59182642
1502	5.591711021
1503	5.591030637
1504	5.590918202
1505	5.590394542
1506	5.589565769
1507	5.588770491
1508	5.588503253
1509	5.588386293
1510	5.588270392
1511	5.587201151
1512	5.587081752
1513	5.586962741
1514	5.586839937
1515	5.586059661
1516	5.585112599
1517	5.584825339
1518	5.584716778
1519	5.584552324
1520	5.583729498
1521	5.58361082
1522	5.583489799
1523	5.5829728
1524	5.582854088
1525	5.58274004
1526	5.582625749
1527	5.582508147
1528	5.582389509
1529	5.581889534
1530	5.581771186
1531	5.581163968
1532	5.579476956
1533	5.57871494
1534	5.578604457
1535	5.577691102
1536	5.57757998
1537	5.577076523
1538	5.576958404
1539	5.576852798
1540	5.576253173
1541	5.576134943
1542	5.574974683
1543	5.574859038
1544	5.573499643
